brand,name,detail_url,concentration,main_accords,top_notes,middle_notes,base_notes,description,notes_score,season_score,day_night_score,gender,sizes
끌로에,노마드 자스민 나츄렐 인텐스 오 드 퍼퓸,https://www.bysuco.com/product/show/140889,오 드 퍼퓸,스위트 프루티 화이트 플로랄,미라벨 배,대추야자 이집트 자스민 프리지아,바닐라 샌달우드 오크모스 파출리,자연을 기념하고 보호하려는 열망으로 탄생한 빛나는 플로랄 향.,sweet(100.0) / fruity(83.2) / white floral(79.3) / woody(70.9) / vanilla(63.0) / floral(57.0) / powdery(54.1) / warm spicy(48.1) / earthy(45.7) / fresh(45.3),winter(38.6) / spring(27.7) / summer(3.7) / fall(45.8),day(96.4) / night(70.7),Female,"[30, 50]"
끌로에,러브 스토리 오 드 퍼퓸,https://www.bysuco.com/product/show/140900,오 드 퍼퓸,화이트 플로랄 시트러스 머스크,네롤리 배 베르가못 자몽 레몬,오렌지 블라썸 스테파노티스 로즈 피치 블랙 커런트,머스크 시더 캐시미어우드 파출리,신선하고 감각적인 스테파노티스 자스민 행복의 꽃향기 입니다.,white floral(100.0) / citrus(92.7) / musky(53.7) / fruity(52.1) / fresh spicy(50.6) / sweet(50.5) / woody(50.0) / rose(47.3) / fresh(45.4) / powdery(45.1),winter(16.4) / spring(32.3) / summer(1.2) / fall(17.4),day(99.0) / night(63.9),Female,[50]
끌로에,아뜰리에 데 플뢰르 나르시서스 포이티쿠스 오 드 퍼퓸,https://www.bysuco.com/product/show/30721,오 드 퍼퓸,옐로우 플로랄 그린 아로마틱,,,,신선하고 약간은 파우더리한 나르시서스 포이티쿠스는 봄날의 기쁨을 담은 즐거운 추억을 떠오르게하는 향수,iris(100.0) / aromatic(87.6) / powdery(81.5) / woody(78.9) / citrus(78.4) / vanilla(59.7) / earthy(58.0) / aldehydic(56.5) / violet(54.2) / fresh spicy(53.2),winter(15.6) / spring(5.4) / summer(2.1) / fall(93.8),day(93.5) / night(53.7),Female,[50]
끌로에,아뜰리에 드 플뢰르 로사 다마세나 오 드 퍼퓸,https://www.bysuco.com/product/show/30729,오 드 퍼퓸,로즈 / 플로랄,,,,어린 시절 집의 정원에서 만들던 꽃잎과 주름진 이파리의 혼합물에서 영감을 받은 상큼하고 자연스러운 장미 향,floral(100.0) / yellow floral(77.9) / tropical(77.7) / sweet(63.8) / almond(58.0) / lactonic(56.6) / fruity(50.0) / woody(49.2) / citrus(47.9) / nutty(46.8),winter(37.6) / spring(23.8) / summer(5.0) / fall(42.5),day(95.0) / night(100.0),Female,[50]
끌로에,아뜰리에 드 플뢰르 허바 미모사 오 드 퍼퓸,https://www.bysuco.com/product/show/140902,오 드 퍼퓸,옐로우 플로랄 파우더리 플로랄,,,,미모사 꽃의 파우더리하고 우디하며 싱그럽고 찬란한 면들이 구성에 풍성한 향,woody(100.0) / marine(81.1) / aromatic(79.6) / salty(69.9) / camphor(59.1) / fruity(53.3) / aquatic(51.8) / violet(50.8) / sweet(49.9) / herbal(48.9),winter(44.1) / spring(14.7) / summer(2.9) / fall(2.6),day(73.7) / night(100.0),Female,[50]
끌로에,아뜰리에 드 플뢰르 히비스커스 아벨모스커스 오 드 퍼퓸,https://www.bysuco.com/product/show/30705,오 드 퍼퓸,플로랄 프레쉬 스파이시 머스크,,,,맑고 가벼운 정원의 여왕의 향,floral(100.0) / fresh spicy(56.2) / musky(47.5),winter(43.2) / spring(25.0) / summer(2.3) / fall(24.3),day(100.0) / night(97.3),Female,[50]
나르시소 로드리게즈,엉브레 오 드 퍼퓸,https://www.bysuco.com/product/show/23370,오 드 퍼퓸,머스크 파우더리 플로랄,푸루메리아 일랑일랑 화이트 플로랄,머스크 앰버,캐쉬미란 바닐라 시더,사막에 드리운 황금빛 태양의 신비롭고 우아한 유혹과 같은 향기입니다.,fresh spicy(100.0) / woody(77.6) / aromatic(59.3) / sweet(55.2) / musky(53.1) / amber(51.0) / powdery(49.3) / fruity(46.0) / balsamic(45.1) / conifer(44.5),winter(16.8) / spring(10.3) / summer(2.8) / fall(92.1),day(41.7) / night(14.6),Female,[50]
나르시소 로드리게즈,올 오브 미 오 드 퍼퓸,https://www.bysuco.com/product/show/694061,오 드 퍼퓸,로즈 플로럴 머스크,매그놀리아,로즈 제라늄,머스크 샌달 우드,세상에 하나뿐인 '진정한 나'를 표현하여 나만의 독보적인 아우라를 남기는 향수,rose(100.0) / floral(92.3) / musky(88.2) / powdery(78.3) / woody(68.4) / fresh spicy(61.8) / aromatic(59.3) / warm spicy(53.3) / citrus(51.2),winter(69.8) / spring(54.7) / summer(13.4) / fall(38.4),day(100.0) / night(61.2),Female,"[30, 50, 90]"
나르시소 로드리게즈,크리스탈 오 드 퍼퓸,https://www.bysuco.com/product/show/694068,오 드 퍼퓸,화이트 플로럴 머스크 플로럴,프리지아 오렌지 블라썸 베르가못,머스크 로즈 화이트 플라워 자스민,시더 앰버 벤조인 캐시메란,투명하게 빛나며 내면의 아름다움을 드러내는 크리스탈처럼 한 여성의 진솔한 모습 그 자체를 드러내고 자연스럽게 빛나는 여성스러움을 자아냅니다.,white floral(100.0) / musky(97.3) / floral(82.7) / powdery(77.0) / woody(66.9) / amber(65.7) / rose(60.0) / citrus(58.8) / animalic(50.5),winter(45.7) / spring(22.9) / summer(25.7) / fall(84.2),day(50.0) / night(31.6),Female,"[50, 90]"
나르시소 로드리게즈,포 허 머스크 누드 오 드 퍼퓸,https://www.bysuco.com/product/show/694064,오 드 퍼퓸,화이트 플로럴 머스크 파우더리,화이트 플라워 자스민 핑크 페퍼,머스크 다마스크 로즈 오렌지 블라썸,통카 빈 패촐리 시더우드,피부에 부드럽게 녹아 들어 섬세하고 따뜻한 관능미를 담은 중독적인 향기로 당신의 일상에 센슈얼한 순간들을 더해보세요.,white floral(100.0) / musky(85.4) / powdery(57.2) / rose(56.8) / sweet(55.7) / vanilla(49.5) / animalic(48.8) / woody(47.0),winter(44.1) / spring(37.2) / summer(13.4) / fall(66.2),day(100.0) / night(64.0),Female,[100]
나르시소 로드리게즈,포 허 머스크 누아르 로즈 오 드 퍼퓸,https://www.bysuco.com/product/show/23362,오 드 퍼퓸,머스크 프루티 바닐라,플럼 핑크 페퍼 베르가못,머스크 로즈 튜베로즈,바닐라,활짝 피어나는 꽃잎의 향,musky(100.0) / fruity(86.6) / sweet(81.2) / vanilla(80.2) / rose(77.9) / powdery(77.1) / tuberose(59.4) / soft spicy(53.6) / white floral(53.5) / animalic(48.1),winter(24.2) / spring(14.7) / summer(3.4) / fall(84.3),day(73.7) / night(35.2),Female,"[50, 100]"
나르시소 로드리게즈,포 허 머스크 누아르 오 드 퍼퓸,https://www.bysuco.com/product/show/23368,오 드 퍼퓸,머스크 파우더리 프루티,플럼,머스크 헬리오트로프,스웨이드,신비롭고 관능적인 플로리엔탈 머스크 향기,musky(100.0) / fruity(86.6) / sweet(81.2) / vanilla(80.2) / rose(77.9) / powdery(77.1) / tuberose(59.4) / soft spicy(53.6) / white floral(53.5) / animalic(48.1),winter(24.2) / spring(14.7) / summer(3.4) / fall(84.3),day(73.7) / night(35.2),Female,[50]
나르시소 로드리게즈,포 허 오 드 퍼퓸,https://www.bysuco.com/product/show/23358,오 드 퍼퓸,머스크 로즈 파우더리,로즈 피치,머스크 앰버,페출리 샌달우드,우아하고 관능적이며 미스테리하면서 육감적인 향,citrus(100.0) / floral(98.3) / fresh(95.8) / sweet(86.2) / soft spicy(80.5) / fruity(72.4) / powdery(60.1) / rose(59.9) / musky(55.0) / yellow floral(54.8),winter(21.6) / spring(10.8) / summer(0.0) / fall(13.9),day(88.9) / night(94.4),Female,"[50, 100]"
나르시소 로드리게즈,포 허 포에버 오 드 퍼퓸,https://www.bysuco.com/product/show/694066,오 드 퍼퓸,화이트 플로럴 머스크 플로럴,자스민 프랜지파니 가드니,오스만투스 튜베로즈 아프리칸 오렌지 플라워,머스크 패촐리,아름다움과 우아함에 대한 영원한 찬사를 담은 플로럴 시프레 머스크 향수,white floral(100.0) / floral(72.2) / musky(69.3) / lactonic(51.6) / powdery(49.7) / animalic(49.0) / patchouli(47.5) / tropical(47.0) / fruity(46.9) / tuberose(46.3),winter(39.2) / spring(22.0) / summer(5.5) / fall(59.5),day(100.0) / night(67.1),Female,[50]
나르시소 로드리게즈,포 힘 베티버 머스크 오 드 뚜왈렛,https://www.bysuco.com/product/show/694070,오 드 뚜왈렛,아로마틱 우디 프레쉬 스파이시,이탈리안 사이프러스 머틀 로즈,샌달우드 시더,브라질리안 로즈우드 스파이스 앰버 화이트 머스크,푸르른 상록수 숲과 향기로운 나무 내음을 담은 우디 아로마틱 머스크 향수,aromatic(100.0) / woody(80.8) / fresh spicy(77.4) / amber(68.4) / earthy(60.5) / rose(53.7) / soft spicy(51.5) / warm spicy(50.3) / musky(50.3) / powdery(47.5),winter(0.0) / spring(0.0) / summer(0.0) / fall(100.0),day(0.0) / night(0.0),Male,[50]
나르시소 로드리게즈,푸드레 오 드 퍼퓸,https://www.bysuco.com/product/show/23372,오 드 퍼퓸,머스크 화이트 플로랄 우디,자스민 불가리안 로즈 오렌지 블라썸,머스크,쿠마린 시더 베티버 페출리,불가리안 로즈와 자스민의 따뜻하고 부드러운 유혹과 같은 향입니다.,powdery(100.0) / violet(77.2) / iris(77.2) / vanilla(56.7) / floral(51.2) / earthy(48.9) / white floral(45.7) / rose(45.7) / musky(45.7),winter(0.0) / spring(0.0) / summer(0.0) / fall(100.0),day(100.0) / night(0.0),Female,[50]
니샤네,아니 엑스트레 드 퍼퓸,https://www.bysuco.com/product/show/1908015,엑스트레 드 퍼퓸,웜 스파이시 바닐라 우디,베르가못 그린 노트 블루 진저 핑크 페퍼,블랙커런트 터키 로즈 카다멈,패출리 시더우드 바닐라 벤조인 앰버그리스 머스크 샌달우드,진저에 스파이시함에 이어 풍부하 매력적인 향.,sweet(100.0) / vanilla(68.6) / fruity(62.3) / white floral(62.1) / iris(58.0) / woody(53.5) / powdery(53.5) / earthy(48.7) / patchouli(48.7) / amber(44.4),winter(7.7) / spring(100.0) / summer(11.5) / fall(100.0),day(41.7) / night(37.5),Unisex,[50]
니샤네,우롱차 엑스트레 드 퍼퓸,https://www.bysuco.com/product/show/1908032,엑스트레 드 퍼퓸,시트러스 프레쉬 아로마틱,베르가못 만다린 리세아,우롱차 넛맥,무화과 머스크,아로마틱 그린 계열의 매혹적인 향.,aromatic(100.0) / floral(72.9) / woody(63.4) / fruity(62.1) / fresh spicy(57.1) / citrus(52.0) / amber(44.4),winter(69.4) / spring(61.2) / summer(20.9) / fall(21.7),day(100.0) / night(71.3),Unisex,[50]
니샤네,튜베로자 엑스트레 드 퍼퓸,https://www.bysuco.com/product/show/1908028,엑스트레 드 퍼퓸,화이트 플로랄 튜베로즈 아로마틱,일랑일랑 스위트 오렌지 아르모아즈 오렌지 블라썸,튜버로즈 가데니아 재스민 금잔화,앰버우드 베티버 샌달우드 머스크,독특함을 보장하는 강한 앰버 베이스 향.,white floral(100.0) / fruity(74.5) / tuberose(62.9) / citrus(58.5) / fresh(55.2) / amber(51.6) / green(51.4) / sweet(50.4) / animalic(48.6) / vanilla(48.3),winter(56.6) / spring(52.5) / summer(8.1) / fall(63.5),day(86.5) / night(51.0),Unisex,[50]
니샤네,팬 유어 플레임스 엑스트레 드 퍼퓸,https://www.bysuco.com/product/show/1908024,엑스트레 드 퍼퓸,스위트 코코넛 우디,코코넛 럼,토바코 통카,오크모스 차이니스 시더,매혹적인 따뜻함과 매콤한 포옹을 선사하는 향.,amber(100.0) / woody(93.4) / warm spicy(85.3) / vanilla(82.1) / rum(65.6) / cacao(64.3) / balsamic(60.7) / aromatic(58.1) / green(55.0) / sweet(53.7),winter(86.8) / spring(66.0) / summer(27.8) / fall(89.8),day(23.9) / night(9.8),Unisex,[50]
니샤네,페보니우스 엑스트레 드 퍼퓸,https://www.bysuco.com/product/show/3405286,엑스트레 드 퍼퓸,우디 로즈 오우드,베르가못 핑크 페퍼 인센,제레늄 시프리올 로즈 아르모아즈 클라리 세이지,우드 시더우드 출리 샌달우드,봄의 달콤함과 꽃의 열정을 불러 일으키는 향.,leather(100.0) / woody(64.7) / smoky(64.2) / tobacco(53.2) / animalic(51.8) / musky(48.2) / powdery(45.6),winter(26.2) / spring(12.8) / summer(6.2) / fall(99.2),day(44.5) / night(18.3),Unisex,[50]
니샤네,하지밧 엑스트레 드 퍼퓸,https://www.bysuco.com/product/show/3405285,엑스트레 드 퍼퓸,우디 시트러스 모씨,베르가못 파인애플 자몽,재스민 파출리 시더우드,맑은 나무 참나무 이끼 마른 목재,봄과 여름 에 많은 사람들이 선호하는 밝고중성적 향.,vanilla(100.0) / sweet(85.6) / almond(85.3) / fruity(73.5) / nutty(69.2) / powdery(67.7) / woody(61.7) / coconut(60.1) / white floral(52.2) / balsamic(49.5),winter(9.8) / spring(30.4) / summer(4.1) / fall(100.0),day(20.6) / night(13.3),Unisex,[50]
니샤네,헌드레드 사일런트 웨이즈 엑스트레 드 퍼퓸,https://www.bysuco.com/product/show/1908023,엑스트레 드 퍼퓸,플로랄 화이트 바닐라 파우더리,튜버로즈 만다린 피,화이트 재스민 가데니아 오리스,바닐라 샌달우드 베티버,한 마디도 없이 당신을 유혹하는 희귀한 과일 꽃.,amber(100.0) / musky(87.6) / woody(61.1) / powdery(37.8) / animalic(32.3),winter(0.0) / spring(0.0) / summer(0.0) / fall(100.0),day(100.0) / night(66.7),Unisex,[50]
도르세,두블르베.떼. 오 드 퍼퓸,https://www.bysuco.com/product/show/3406446,오 드 퍼퓸,아로마틱 프레쉬 스파이시 그린,민트 알데하이드 만다린 오렌지 핑크 페퍼 레몬,프랑킨센스 제라늄 자스민,프랑킨센스 베티버 모스,어느 일본 화학자와 스코틀랜드인의 서로 너무나도 다르지만 끌리는 운명적 사랑을 민트와 프랑킨센스의 조화로 표현한 향,woody(100.0) / citrus(85.9) / mossy(72.4) / fruity(67.6) / earthy(67.0) / sweet(63.4) / fresh spicy(52.1) / tropical(50.9) / patchouli(48.3) / aromatic(45.7),winter(14.0) / spring(9.8) / summer(3.9) / fall(37.9),day(98.9) / night(100.0),Unisex,"[10, 50]"
도르세,떼.지. 오 드 퍼퓸,https://www.bysuco.com/product/show/3406442,오 드 퍼퓸,앰버 발사믹 우디,레진,인센스 스모크,아우드 라다넘 바닐라 패춀리,우디 얼씨 레지노우스한 목재를 중심으로 꽃과 향신료가 추가되고 바닐라로 코팅된 향,woody(100.0) / white floral(94.8) / powdery(75.3) / rose(64.7) / yellow floral(62.7) / citrus(61.8) / fruity(61.1) / sweet(59.1) / iris(58.1) / floral(53.0),winter(3.6) / spring(26.2) / summer(0.5) / fall(82.7),day(66.3) / night(47.1),Unisex,[10]
도르세,에흐.베. 오 드 퍼퓸,https://www.bysuco.com/product/show/3406444,오 드 퍼퓸,머스크 파우더리 알데하이드,알데하이드 핑크 페퍼,캐시메란 터키쉬 로즈 프리지아,머스크 인센스 샌달우드,사랑을 상징하는 가장 아름다운 꽃 장미를 중심으로 만들어진 향,white floral(100.0) / sweet(52.2) / woody(52.0) / fruity(52.0) / tuberose(51.4) / powdery(50.4) / green(47.8) / yellow floral(45.5) / citrus(44.2) / animalic(44.1),winter(5.4) / spring(83.8) / summer(5.4) / fall(41.4),day(55.2) / night(51.7),Unisex,"[10, 50]"
도르세,엠므.아. 오 드 퍼퓸,https://www.bysuco.com/product/show/3406441,오 드 퍼퓸,머스크 앰버 파우더리,안젤리카 레몬 잎,아이리스 바이올렛,암브록산 화이트 머스크,우디 앰버 머스키 파우더리 노트의 힘과 달콤함을 은은하게 느낄 수 있는 향,woody(100.0) / earthy(78.1) / warm spicy(63.3) / green(60.0) / powdery(58.4) / mossy(57.7) / aromatic(57.4) / white floral(55.4) / floral(53.8) / fresh(52.6),winter(0.0) / spring(11.8) / summer(0.0) / fall(61.5),day(92.3) / night(61.5),Unisex,[10]
도르세,이.큐. 오 드 퍼퓸,https://www.bysuco.com/product/show/3406438,오 드 퍼퓸,파우더리 우디 아이리스,핑크페퍼 앰버,아이리스 자스민,캐시메란 패춀리,연인의 입술 위에 발린 립스틱에서 느껴지는 후각에서 영감을 받은 향,mossy(100.0) / earthy(93.6) / fresh spicy(85.4) / rose(82.6) / woody(77.3) / citrus(76.2) / white floral(72.3) / patchouli(66.5) / musky(61.1) / green(60.6),winter(35.4) / spring(22.8) / summer(5.1) / fall(26.2),day(100.0) / night(93.4),Unisex,"[50, 10]"
도르세,줴.아. 오 드 퍼퓸,https://www.bysuco.com/product/show/3406443,오 드 퍼퓸,우디 레더 웜 스파이시,카다멈 그레이프프루트,블랙티 오렌지 블라썸,레더 시더 패춀리,시트러스의 활기와 레더의 차분함이 대조를 이루면서 어우러지고 그 위에 홍차의 우아함이 가미되는 향,woody(100.0) / citrus(97.1) / green(85.8) / fresh(63.6) / nutty(53.7),winter(45.5) / spring(33.0) / summer(8.7) / fall(12.5),day(78.2) / night(100.0),Unisex,[10]
도르세,지.에르. 오 드 뚜왈렛,https://www.bysuco.com/product/show/3406440,오 드 뚜왈렛,파우더리 플로럴 아이리스,카다멈 클레멘타인 그레이프프룻,아이리스 라일락,머스크 샌달우드 시더 나르시수,수선화를 중심으로 파우더리한 향에 카다멈의 스파이시가 터치되고 머스키한 우디로 마무리되는 향,aromatic(100.0) / fresh spicy(97.7) / green(78.8) / warm spicy(68.9) / rose(51.4) / amber(50.0) / anis(48.9) / herbal(47.4) / soft spicy(47.0) / powdery(46.0),winter(21.5) / spring(31.6) / summer(4.5) / fall(20.5),day(95.4) / night(100.0),Unisex,[10]
도르세,지.에르.오 드 뚜왈렛,https://www.bysuco.com/product/show/3406436,오 드 뚜왈렛,파우더리 플로럴 아이리스,카다멈 클레멘타인 그레이프프룻,아이리스 라일락,머스크 샌달우드 시더 나르시수,수선화를 중심으로 파우더리한 향에 카다멈의 스파이시가 터치되고 머스키한 우디로 마무리되는 향,woody(100.0) / iris(80.3) / whiskey(70.6) / powdery(64.9) / amber(64.0) / violet(55.1) / warm spicy(52.9) / earthy(50.1) / nutty(47.8),winter(10.2) / spring(6.3) / summer(2.9) / fall(100.0),day(30.2) / night(10.7),Unisex,[50]
디올,돌체비타 오 드 뚜왈렛,https://www.bysuco.com/product/show/225109,오 드 뚜왈렛,웜 스파이시 우디 파우더리,복숭아 카다멈 릴리 자몽 베르가못 로즈,시나몬 애프리콧 브라질리안 로즈 우드 릴리 헬리오트로프 매그놀리아,바닐라 샌달우드 시더 코코넛,과일과 플로랄 향이 매혹적이고 여성스러운 향,warm spicy(100.0) / woody(94.5) / powdery(86.3) / vanilla(79.9) / fruity(73.3) / cinnamon(66.6) / sweet(65.4) / citrus(56.3) / aromatic(53.9) / balsamic(50.5),winter(6.6) / spring(33.4) / summer(1.3) / fall(92.7),day(56.7) / night(41.1),Female,[100]
